continentEnglishName,countryEnglishName,provinceEnglishName,province_zipCode,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,cityEnglishName,city_zipCode,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount,updateTime
Asia,China,Hubei,420000,67801,0,62889,3186,Wuhan,420100,50006,0,45738,2547,2020/3/30 20:30
Asia,China,Hubei,420000,67801,0,62889,3186,Xiaogan,420900,3518,0,3389,128,2020/3/30 20:30
Asia,China,Hubei,420000,67801,0,62889,3186,Xiangyang,420600,1175,0,1135,39,2020/3/30 20:30
Asia,China,Hubei,420000,67801,0,62889,3186,Yichang,420500,931,0,894,36,2020/3/30 20:30
Asia,China,Hubei,420000,67801,0,62889,3186,Jingmen,420800,928,0,887,40,2020/3/30 20:30
Asia,China,Hubei,420000,67801,0,62889,3186,Xiantao,429004,575,0,552,22,2020/3/30 20:30
Asia,China,Hubei,420000,67801,0,62889,3186,Huanggang,421100,2907,0,2782,125,2020/3/30 20:30
Asia,China,Hubei,420000,67801,0,62889,3186,Jingzhou,421000,1580,0,1528,52,2020/3/30 20:30
Asia,China,Hubei,420000,67801,0,62889,3186,Ezhou,420700,1394,0,1335,59,2020/3/30 20:30
Asia,China,Hubei,420000,67801,0,62889,3186,Suizhou,421300,1307,0,1262,45,2020/3/30 20:30
Asia,China,Hubei,420000,67801,0,62889,3186,Huangshi,420200,1015,0,976,39,2020/3/30 20:30
Asia,China,Hubei,420000,67801,0,62889,3186,Xianning,421200,836,0,821,15,2020/3/30 20:30
Asia,China,Hubei,420000,67801,0,62889,3186,Shiyan,420300,672,0,664,8,2020/3/30 20:30
Asia,China,Hubei,420000,67801,0,62889,3186,Tianmen,429006,496,0,481,15,2020/3/30 20:30
Asia,China,Hubei,420000,67801,0,62889,3186,Enshi Tujia and Miao Autonomous Prefecture,422800,252,0,245,7,2020/3/30 20:30
Asia,China,Hubei,420000,67801,0,62889,3186,Qianjiang,429005,198,0,189,9,2020/3/30 20:30
Asia,China,Hubei,420000,67801,0,62889,3186,Shennongjia,429021,11,0,11,0,2020/3/30 20:30
Asia,China,China,951001,82505,0,75956,3313,,,,,,,2020/3/30 20:30
Asia,China,Hubei,420000,67801,0,62884,3186,Wuhan,420100,50006,0,45733,2547,2020/3/30 20:04
Asia,China,Hubei,420000,67801,0,62884,3186,Xiaogan,420900,3518,0,3389,128,2020/3/30 20:04
Asia,China,Hubei,420000,67801,0,62884,3186,Xiangyang,420600,1175,0,1135,39,2020/3/30 20:04
Asia,China,Hubei,420000,67801,0,62884,3186,Yichang,420500,931,0,894,36,2020/3/30 20:04
Asia,China,Hubei,420000,67801,0,62884,3186,Jingmen,420800,928,0,887,40,2020/3/30 20:04
Asia,China,Hubei,420000,67801,0,62884,3186,Xiantao,429004,575,0,552,22,2020/3/30 20:04
Asia,China,Hubei,420000,67801,0,62884,3186,Huanggang,421100,2907,0,2782,125,2020/3/30 20:04
Asia,China,Hubei,420000,67801,0,62884,3186,Jingzhou,421000,1580,0,1528,52,2020/3/30 20:04
Asia,China,Hubei,420000,67801,0,62884,3186,Ezhou,420700,1394,0,1335,59,2020/3/30 20:04
Asia,China,Hubei,420000,67801,0,62884,3186,Suizhou,421300,1307,0,1262,45,2020/3/30 20:04
Asia,China,Hubei,420000,67801,0,62884,3186,Huangshi,420200,1015,0,976,39,2020/3/30 20:04
Asia,China,Hubei,420000,67801,0,62884,3186,Xianning,421200,836,0,821,15,2020/3/30 20:04
Asia,China,Hubei,420000,67801,0,62884,3186,Shiyan,420300,672,0,664,8,2020/3/30 20:04
Asia,China,Hubei,420000,67801,0,62884,3186,Tianmen,429006,496,0,481,15,2020/3/30 20:04
Asia,China,Hubei,420000,67801,0,62884,3186,Enshi Tujia and Miao Autonomous Prefecture,422800,252,0,245,7,2020/3/30 20:04
Asia,China,Hubei,420000,67801,0,62884,3186,Qianjiang,429005,198,0,189,9,2020/3/30 20:04
Asia,China,Hubei,420000,67801,0,62884,3186,Shennongjia,429021,11,0,11,0,2020/3/30 20:04
Asia,China,China,951001,82505,0,75951,3313,,,,,,,2020/3/30 20:04
Asia,China,China,951001,82505,0,75949,3313,,,,,,,2020/3/30 18:26
Asia,China,Hong Kong,810000,682,55,123,4,,,,,,,2020/3/30 17:27
Asia,China,China,951001,82505,0,75949,3313,,,,,,,2020/3/30 17:27
Asia,China,Tianjin,120000,174,25,133,3,,0,38,0,0,0,2020/3/30 16:42
Asia,China,Tianjin,120000,174,25,133,3,Baodi District,120115,60,0,58,2,2020/3/30 16:42
Asia,China,Tianjin,120000,174,25,133,3,Hedong District,120102,15,0,14,1,2020/3/30 16:42
Asia,China,Tianjin,120000,174,25,133,3,Hebei District,120105,12,0,12,0,2020/3/30 16:42
Asia,China,Tianjin,120000,174,25,133,3,Beichen District,120113,6,0,6,0,2020/3/30 16:42
Asia,China,Tianjin,120000,174,25,133,3,Nankai District,120104,6,0,6,0,2020/3/30 16:42
Asia,China,Tianjin,120000,174,25,133,3,Heping District,120101,6,0,6,0,2020/3/30 16:42
Asia,China,Tianjin,120000,174,25,133,3,,-1,6,0,6,0,2020/3/30 16:42
Asia,China,Tianjin,120000,174,25,133,3,Dongli District,120110,4,0,4,0,2020/3/30 16:42
Asia,China,Tianjin,120000,174,25,133,3,Ninghe District,120117,4,0,4,0,2020/3/30 16:42
Asia,China,Tianjin,120000,174,25,133,3,Hexi District,120103,4,0,4,0,2020/3/30 16:42
Asia,China,Tianjin,120000,174,25,133,3,Xiqing District,120111,4,0,4,0,2020/3/30 16:42
Asia,China,Tianjin,120000,174,25,133,3,Binhai New Area,120116,3,0,3,0,2020/3/30 16:42
Asia,China,Tianjin,120000,174,25,133,3,Wuqing District,120114,2,0,2,0,2020/3/30 16:42
Asia,China,Tianjin,120000,174,25,133,3,Hongqiao District,120106,2,0,2,0,2020/3/30 16:42
Asia,China,Tianjin,120000,174,25,133,3,Jinnan District,120112,2,0,2,0,2020/3/30 16:42
Asia,China,China,951001,82464,0,75944,3313,,,,,,,2020/3/30 16:42
Asia,China,Taiwan,710000,306,0,39,5,,,,,,,2020/3/30 15:11
Asia,China,China,951001,82463,0,75944,3313,,,,,,,2020/3/30 15:11
Asia,China,Tianjin,120000,173,25,133,3,,0,37,0,0,0,2020/3/30 15:06
Asia,China,Tianjin,120000,173,25,133,3,Baodi District,120115,60,0,58,2,2020/3/30 15:06
Asia,China,Tianjin,120000,173,25,133,3,Hedong District,120102,15,0,14,1,2020/3/30 15:06
Asia,China,Tianjin,120000,173,25,133,3,Hebei District,120105,12,0,12,0,2020/3/30 15:06
Asia,China,Tianjin,120000,173,25,133,3,Beichen District,120113,6,0,6,0,2020/3/30 15:06
Asia,China,Tianjin,120000,173,25,133,3,Nankai District,120104,6,0,6,0,2020/3/30 15:06
Asia,China,Tianjin,120000,173,25,133,3,Heping District,120101,6,0,6,0,2020/3/30 15:06
Asia,China,Tianjin,120000,173,25,133,3,,-1,6,0,6,0,2020/3/30 15:06
Asia,China,Tianjin,120000,173,25,133,3,Dongli District,120110,4,0,4,0,2020/3/30 15:06
Asia,China,Tianjin,120000,173,25,133,3,Ninghe District,120117,4,0,4,0,2020/3/30 15:06
Asia,China,Tianjin,120000,173,25,133,3,Hexi District,120103,4,0,4,0,2020/3/30 15:06
Asia,China,Tianjin,120000,173,25,133,3,Xiqing District,120111,4,0,4,0,2020/3/30 15:06
Asia,China,Tianjin,120000,173,25,133,3,Binhai New Area,120116,3,0,3,0,2020/3/30 15:06
Asia,China,Tianjin,120000,173,25,133,3,Wuqing District,120114,2,0,2,0,2020/3/30 15:06
Asia,China,Tianjin,120000,173,25,133,3,Hongqiao District,120106,2,0,2,0,2020/3/30 15:06
Asia,China,Tianjin,120000,173,25,133,3,Jinnan District,120112,2,0,2,0,2020/3/30 15:06
Asia,China,China,951001,82455,0,75944,3311,,,,,,,2020/3/30 15:06
Asia,China,Beijing,110000,577,157,415,8,,0,161,3,19,0,2020/3/30 13:34
Asia,China,Beijing,110000,577,157,415,8,Chaoyang District,110105,72,0,0,0,2020/3/30 13:34
Asia,China,Beijing,110000,577,157,415,8,Haidian District,110108,64,0,0,0,2020/3/30 13:34
Asia,China,Beijing,110000,577,157,415,8,Xicheng District,110102,53,0,0,0,2020/3/30 13:34
Asia,China,Beijing,110000,577,157,415,8,Fengtai District,110106,43,0,3,0,2020/3/30 13:34
Asia,China,Beijing,110000,577,157,415,8,Daxing District,110115,39,0,16,0,2020/3/30 13:34
Asia,China,Beijing,110000,577,157,415,8,,0,25,0,2,0,2020/3/30 13:34
Asia,China,Beijing,110000,577,157,415,8,Changping District,110114,29,0,10,0,2020/3/30 13:34
Asia,China,Beijing,110000,577,157,415,8,Tongzhou District,110112,19,0,1,0,2020/3/30 13:34
Asia,China,Beijing,110000,577,157,415,8,Fangshan District,110111,16,0,3,0,2020/3/30 13:34
Asia,China,Beijing,110000,577,157,415,8,Dongcheng District,110101,14,0,1,0,2020/3/30 13:34
Asia,China,Beijing,110000,577,157,415,8,Huairou District,110116,7,0,0,0,2020/3/30 13:34
Asia,China,Beijing,110000,577,157,415,8,Miyun District,110118,7,0,0,0,2020/3/30 13:34
Asia,China,Beijing,110000,577,157,415,8,Shijingshan District,110107,14,0,9,0,2020/3/30 13:34
Asia,China,Beijing,110000,577,157,415,8,Mentougou District,110109,3,0,2,0,2020/3/30 13:34
Asia,China,Beijing,110000,577,157,415,8,Yanqing District,110119,1,0,0,0,2020/3/30 13:34
Asia,China,Beijing,110000,577,157,415,8,Shunyi District,110113,10,0,10,0,2020/3/30 13:34
Asia,China,Beijing,110000,577,157,415,8,Area not defined,0,0,0,339,8,2020/3/30 13:34
Asia,China,China,951001,82451,0,75944,3311,,,,,,,2020/3/30 13:34
Asia,China,Shanghai,310000,498,19,338,5,,0,159,0,11,0,2020/3/30 13:05
Asia,China,Shanghai,310000,498,19,338,5,,0,111,0,107,0,2020/3/30 13:05
Asia,China,Shanghai,310000,498,19,338,5,Baoshan District,310113,22,0,19,1,2020/3/30 13:05
Asia,China,Shanghai,310000,498,19,338,5,Jiading District,310114,9,0,7,1,2020/3/30 13:05
Asia,China,Shanghai,310000,498,19,338,5,Pudong District,310115,61,0,60,1,2020/3/30 13:05
Asia,China,Shanghai,310000,498,19,338,5,Minhang District,310112,19,0,19,0,2020/3/30 13:05
Asia,China,Shanghai,310000,498,19,338,5,Xuhui District,310104,18,0,17,1,2020/3/30 13:05
Asia,China,Shanghai,310000,498,19,338,5,Jing'an District,310106,16,0,15,1,2020/3/30 13:05
Asia,China,Shanghai,310000,498,19,338,5,Songjiang District,310117,14,0,14,0,2020/3/30 13:05
Asia,China,Shanghai,310000,498,19,338,5,Changning District,310105,13,0,13,0,2020/3/30 13:05
Asia,China,Shanghai,310000,498,19,338,5,Putuo District,310107,11,0,11,0,2020/3/30 13:05
Asia,China,Shanghai,310000,498,19,338,5,Yangpu District,310110,9,0,9,0,2020/3/30 13:05
Asia,China,Shanghai,310000,498,19,338,5,Fengxian District,310120,9,0,9,0,2020/3/30 13:05
Asia,China,Shanghai,310000,498,19,338,5,Hongkou District,310109,7,0,7,0,2020/3/30 13:05
Asia,China,Shanghai,310000,498,19,338,5,Huangpu District,310101,6,0,6,0,2020/3/30 13:05
Asia,China,Shanghai,310000,498,19,338,5,Qingpu District,310118,6,0,6,0,2020/3/30 13:05
Asia,China,Shanghai,310000,498,19,338,5,Jinshan District,310116,4,0,4,0,2020/3/30 13:05
Asia,China,Shanghai,310000,498,19,338,5,Chongming District,310151,4,0,4,0,2020/3/30 13:05
Asia,China,China,951001,82451,0,75941,3311,,,,,,,2020/3/30 13:05
Asia,China,Tianjin,120000,169,25,133,3,,0,33,0,0,0,2020/3/30 11:40
Asia,China,Tianjin,120000,169,25,133,3,Baodi District,120115,60,0,58,2,2020/3/30 11:40
Asia,China,Tianjin,120000,169,25,133,3,Hedong District,120102,15,0,14,1,2020/3/30 11:40
Asia,China,Tianjin,120000,169,25,133,3,Hebei District,120105,12,0,12,0,2020/3/30 11:40
Asia,China,Tianjin,120000,169,25,133,3,Beichen District,120113,6,0,6,0,2020/3/30 11:40
Asia,China,Tianjin,120000,169,25,133,3,Nankai District,120104,6,0,6,0,2020/3/30 11:40
Asia,China,Tianjin,120000,169,25,133,3,Heping District,120101,6,0,6,0,2020/3/30 11:40
Asia,China,Tianjin,120000,169,25,133,3,,-1,6,0,6,0,2020/3/30 11:40
Asia,China,Tianjin,120000,169,25,133,3,Dongli District,120110,4,0,4,0,2020/3/30 11:40
Asia,China,Tianjin,120000,169,25,133,3,Ninghe District,120117,4,0,4,0,2020/3/30 11:40
Asia,China,Tianjin,120000,169,25,133,3,Hexi District,120103,4,0,4,0,2020/3/30 11:40
Asia,China,Tianjin,120000,169,25,133,3,Xiqing District,120111,4,0,4,0,2020/3/30 11:40
Asia,China,Tianjin,120000,169,25,133,3,Binhai New Area,120116,3,0,3,0,2020/3/30 11:40
Asia,China,Tianjin,120000,169,25,133,3,Wuqing District,120114,2,0,2,0,2020/3/30 11:40
Asia,China,Tianjin,120000,169,25,133,3,Hongqiao District,120106,2,0,2,0,2020/3/30 11:40
Asia,China,Tianjin,120000,169,25,133,3,Jinnan District,120112,2,0,2,0,2020/3/30 11:40
Asia,China,China,951001,82451,0,75937,3311,,,,,,,2020/3/30 11:40
Asia,China,China,951001,82447,0,75937,3311,,,,,,,2020/3/30 11:30
Asia,China,Jiangxi,360000,937,0,935,1,,0,2,0,1,0,2020/3/30 11:15
Asia,China,Jiangxi,360000,937,0,935,1,Nanchang,360100,230,0,230,0,2020/3/30 11:15
Asia,China,Jiangxi,360000,937,0,935,1,Xinyu,360500,130,0,130,0,2020/3/30 11:15
Asia,China,Jiangxi,360000,937,0,935,1,Shangrao,361100,123,0,123,0,2020/3/30 11:15
Asia,China,Jiangxi,360000,937,0,935,1,Jiujiang,360400,118,0,118,0,2020/3/30 11:15
Asia,China,Jiangxi,360000,937,0,935,1,Yichun,360900,106,0,106,0,2020/3/30 11:15
Asia,China,Jiangxi,360000,937,0,935,1,Ganzhou,360700,76,0,75,1,2020/3/30 11:15
Asia,China,Jiangxi,360000,937,0,935,1,Fuzhou,361000,72,0,72,0,2020/3/30 11:15
Asia,China,Jiangxi,360000,937,0,935,1,Pingxiang,360300,33,0,33,0,2020/3/30 11:15
Asia,China,Jiangxi,360000,937,0,935,1,Ji'an,360800,22,0,22,0,2020/3/30 11:15
Asia,China,Jiangxi,360000,937,0,935,1,Yingtan,360600,18,0,18,0,2020/3/30 11:15
Asia,China,Jiangxi,360000,937,0,935,1,Jingdezhen,360200,6,0,6,0,2020/3/30 11:15
Asia,China,Jiangxi,360000,937,0,935,1,Ganjiang New District,0,1,0,1,0,2020/3/30 11:15
Asia,China,China,951001,82448,0,75937,3311,,,,,,,2020/3/30 10:48
Asia,China,Hong Kong,810000,641,21,118,4,,,,,,,2020/3/30 10:07
Asia,China,Taiwan,710000,298,0,39,3,,,,,,,2020/3/30 10:07
Asia,China,Guangdong,440000,1484,10,1351,8,Guangzhou,440100,427,6,337,1,2020/3/30 10:07
Asia,China,Guangdong,440000,1484,10,1351,8,Shenzhen,440300,449,1,414,3,2020/3/30 10:07
Asia,China,Guangdong,440000,1484,10,1351,8,Foshan,440600,92,0,84,0,2020/3/30 10:07
Asia,China,Guangdong,440000,1484,10,1351,8,Zhuhai,440400,103,1,97,1,2020/3/30 10:07
Asia,China,Guangdong,440000,1484,10,1351,8,Zhongshan,442000,68,0,66,0,2020/3/30 10:07
Asia,China,Guangdong,440000,1484,10,1351,8,Zhanjiang,440800,24,2,22,0,2020/3/30 10:07
Asia,China,Guangdong,440000,1484,10,1351,8,Zhaoqing,441200,20,0,18,1,2020/3/30 10:07
Asia,China,Guangdong,440000,1484,10,1351,8,Meizhou,441400,17,0,16,0,2020/3/30 10:07
Asia,China,Guangdong,440000,1484,10,1351,8,Jieyang,445200,9,0,8,0,2020/3/30 10:07
Asia,China,Guangdong,440000,1484,10,1351,8,Chaozhou,445100,6,0,5,0,2020/3/30 10:07
Asia,China,Guangdong,440000,1484,10,1351,8,Dongguan,441900,100,0,99,1,2020/3/30 10:07
Asia,China,Guangdong,440000,1484,10,1351,8,Huizhou,441300,62,0,62,0,2020/3/30 10:07
Asia,China,Guangdong,440000,1484,10,1351,8,Shantou,440500,25,0,25,0,2020/3/30 10:07
Asia,China,Guangdong,440000,1484,10,1351,8,Jiangmen,440700,23,0,23,0,2020/3/30 10:07
Asia,China,Guangdong,440000,1484,10,1351,8,Yangjiang,441700,14,0,14,0,2020/3/30 10:07
Asia,China,Guangdong,440000,1484,10,1351,8,Maoming,440900,14,0,14,0,2020/3/30 10:07
Asia,China,Guangdong,440000,1484,10,1351,8,Qingyuan,441800,12,0,12,0,2020/3/30 10:07
Asia,China,Guangdong,440000,1484,10,1351,8,Shaoguan,440200,10,0,9,1,2020/3/30 10:07
Asia,China,Guangdong,440000,1484,10,1351,8,Shanwei,441500,5,0,5,0,2020/3/30 10:07
Asia,China,Guangdong,440000,1484,10,1351,8,Heyuan,441600,4,0,4,0,2020/3/30 10:07
Asia,China,Guangdong,440000,1484,10,1351,8,Area not defined,0,0,0,17,0,2020/3/30 10:07
Asia,China,Macau,820000,38,7,10,0,,,,,,,2020/3/30 10:07
Asia,China,Hebei,130000,321,0,310,6,,0,3,0,0,0,2020/3/30 10:07
Asia,China,Hebei,130000,321,0,310,6,Tangshan,130200,58,0,55,1,2020/3/30 10:07
Asia,China,Hebei,130000,321,0,310,6,Cangzhou,130900,48,0,45,3,2020/3/30 10:07
Asia,China,Hebei,130000,321,0,310,6,Zhangjiakou,130700,41,0,41,0,2020/3/30 10:07
Asia,China,Hebei,130000,321,0,310,6,Baoding,130600,32,0,32,0,2020/3/30 10:07
Asia,China,Hebei,130000,321,0,310,6,Handan,130400,32,0,32,0,2020/3/30 10:07
Asia,China,Hebei,130000,321,0,310,6,Langfang,131000,30,0,30,0,2020/3/30 10:07
Asia,China,Hebei,130000,321,0,310,6,Shijiazhuang,130100,29,0,29,0,2020/3/30 10:07
Asia,China,Hebei,130000,321,0,310,6,Xingtai,130500,23,0,22,1,2020/3/30 10:07
Asia,China,Hebei,130000,321,0,310,6,Qinhuangdao,130300,10,0,9,1,2020/3/30 10:07
Asia,China,Hebei,130000,321,0,310,6,Hengshui,131100,8,0,8,0,2020/3/30 10:07
Asia,China,Hebei,130000,321,0,310,6,Chengde,130800,7,0,7,0,2020/3/30 10:07
Asia,China,China,951001,82448,0,75937,3311,,,,,,,2020/3/30 10:07
Asia,China,Jiangsu,320000,645,3,631,0,,0,14,3,0,0,2020/3/30 9:49
Asia,China,Jiangsu,320000,645,3,631,0,Nanjing,320100,93,0,93,0,2020/3/30 9:49
Asia,China,Jiangsu,320000,645,3,631,0,Suzhou,320500,87,0,87,0,2020/3/30 9:49
Asia,China,Jiangsu,320000,645,3,631,0,Xuzhou,320300,79,0,79,0,2020/3/30 9:49
Asia,China,Jiangsu,320000,645,3,631,0,Huainan,320800,66,0,66,0,2020/3/30 9:49
Asia,China,Jiangsu,320000,645,3,631,0,Wuxi,320200,55,0,55,0,2020/3/30 9:49
Asia,China,Jiangsu,320000,645,3,631,0,Changzhou,320400,51,0,51,0,2020/3/30 9:49
Asia,China,Jiangsu,320000,645,3,631,0,Lianyungang,320700,48,0,48,0,2020/3/30 9:49
Asia,China,Jiangsu,320000,645,3,631,0,Nantong,320600,40,0,40,0,2020/3/30 9:49
Asia,China,Jiangsu,320000,645,3,631,0,Taizhou,321200,37,0,37,0,2020/3/30 9:49
Asia,China,Jiangsu,320000,645,3,631,0,Yancheng,320900,27,0,27,0,2020/3/30 9:49
Asia,China,Jiangsu,320000,645,3,631,0,Yangzhou,321000,23,0,23,0,2020/3/30 9:49
Asia,China,Jiangsu,320000,645,3,631,0,Suqian,321300,13,0,13,0,2020/3/30 9:49
Asia,China,Jiangsu,320000,645,3,631,0,Zhenjiang,321100,12,0,12,0,2020/3/30 9:49
Asia,China,Hubei,420000,67801,0,62882,3186,Wuhan,420100,50006,0,45733,2547,2020/3/30 9:44
Asia,China,Hubei,420000,67801,0,62882,3186,Ezhou,420700,1394,0,1333,59,2020/3/30 9:44
Asia,China,Hubei,420000,67801,0,62882,3186,Xiaogan,420900,3518,0,3389,128,2020/3/30 9:44
Asia,China,Hubei,420000,67801,0,62882,3186,Xiangyang,420600,1175,0,1135,39,2020/3/30 9:44
Asia,China,Hubei,420000,67801,0,62882,3186,Yichang,420500,931,0,894,36,2020/3/30 9:44
Asia,China,Hubei,420000,67801,0,62882,3186,Jingmen,420800,928,0,887,40,2020/3/30 9:44
Asia,China,Hubei,420000,67801,0,62882,3186,Xiantao,429004,575,0,552,22,2020/3/30 9:44
Asia,China,Hubei,420000,67801,0,62882,3186,Huanggang,421100,2907,0,2782,125,2020/3/30 9:44
Asia,China,Hubei,420000,67801,0,62882,3186,Jingzhou,421000,1580,0,1528,52,2020/3/30 9:44
Asia,China,Hubei,420000,67801,0,62882,3186,Suizhou,421300,1307,0,1262,45,2020/3/30 9:44
Asia,China,Hubei,420000,67801,0,62882,3186,Huangshi,420200,1015,0,976,39,2020/3/30 9:44
Asia,China,Hubei,420000,67801,0,62882,3186,Xianning,421200,836,0,821,15,2020/3/30 9:44
Asia,China,Hubei,420000,67801,0,62882,3186,Shiyan,420300,672,0,664,8,2020/3/30 9:44
Asia,China,Hubei,420000,67801,0,62882,3186,Tianmen,429006,496,0,481,15,2020/3/30 9:44
Asia,China,Hubei,420000,67801,0,62882,3186,Enshi Tujia and Miao Autonomous Prefecture,422800,252,0,245,7,2020/3/30 9:44
Asia,China,Hubei,420000,67801,0,62882,3186,Qianjiang,429005,198,0,189,9,2020/3/30 9:44
Asia,China,Hubei,420000,67801,0,62882,3186,Shennongjia,429021,11,0,11,0,2020/3/30 9:44
Asia,China,Guangdong,440000,1484,10,1351,8,Guangzhou,440100,427,6,337,1,2020/3/30 9:44
Asia,China,Guangdong,440000,1484,10,1351,8,Shenzhen,440300,449,1,414,3,2020/3/30 9:44
Asia,China,Guangdong,440000,1484,10,1351,8,Foshan,440600,92,0,84,0,2020/3/30 9:44
Asia,China,Guangdong,440000,1484,10,1351,8,Zhuhai,440400,103,1,97,1,2020/3/30 9:44
Asia,China,Guangdong,440000,1484,10,1351,8,Zhongshan,442000,68,0,66,0,2020/3/30 9:44
Asia,China,Guangdong,440000,1484,10,1351,8,Zhanjiang,440800,24,2,22,0,2020/3/30 9:44
Asia,China,Guangdong,440000,1484,10,1351,8,Zhaoqing,441200,20,0,18,1,2020/3/30 9:44
Asia,China,Guangdong,440000,1484,10,1351,8,Meizhou,441400,17,0,16,0,2020/3/30 9:44
Asia,China,Guangdong,440000,1484,10,1351,8,Jieyang,445200,9,0,8,0,2020/3/30 9:44
Asia,China,Guangdong,440000,1484,10,1351,8,Chaozhou,445100,6,0,5,0,2020/3/30 9:44
Asia,China,Guangdong,440000,1484,10,1351,8,Dongguan,441900,100,0,99,1,2020/3/30 9:44
Asia,China,Guangdong,440000,1484,10,1351,8,Huizhou,441300,62,0,62,0,2020/3/30 9:44
Asia,China,Guangdong,440000,1484,10,1351,8,Shantou,440500,25,0,25,0,2020/3/30 9:44
Asia,China,Guangdong,440000,1484,10,1351,8,Jiangmen,440700,23,0,23,0,2020/3/30 9:44
Asia,China,Guangdong,440000,1484,10,1351,8,Yangjiang,441700,14,0,14,0,2020/3/30 9:44
Asia,China,Guangdong,440000,1484,10,1351,8,Maoming,440900,14,0,14,0,2020/3/30 9:44
Asia,China,Guangdong,440000,1484,10,1351,8,Qingyuan,441800,12,0,12,0,2020/3/30 9:44
Asia,China,Guangdong,440000,1484,10,1351,8,Shaoguan,440200,10,0,9,1,2020/3/30 9:44
Asia,China,Guangdong,440000,1484,10,1351,8,Shanwei,441500,5,0,5,0,2020/3/30 9:44
Asia,China,Guangdong,440000,1484,10,1351,8,Heyuan,441600,4,0,4,0,2020/3/30 9:44
Asia,China,Guangdong,440000,1484,10,1351,8,Area not defined,0,0,0,17,0,2020/3/30 9:44
Asia,China,Guangdong,440000,1484,10,1351,8,Guangzhou,440100,427,6,337,1,2020/3/30 9:40
Asia,China,Guangdong,440000,1484,10,1351,8,Shenzhen,440300,449,1,414,3,2020/3/30 9:40
Asia,China,Guangdong,440000,1484,10,1351,8,Foshan,440600,92,0,84,0,2020/3/30 9:40
Asia,China,Guangdong,440000,1484,10,1351,8,Zhuhai,440400,103,1,97,1,2020/3/30 9:40
Asia,China,Guangdong,440000,1484,10,1351,8,Zhongshan,442000,68,0,66,0,2020/3/30 9:40
Asia,China,Guangdong,440000,1484,10,1351,8,Zhanjiang,440800,24,2,22,0,2020/3/30 9:40
Asia,China,Guangdong,440000,1484,10,1351,8,Zhaoqing,441200,20,0,18,1,2020/3/30 9:40
Asia,China,Guangdong,440000,1484,10,1351,8,Meizhou,441400,17,0,16,0,2020/3/30 9:40
Asia,China,Guangdong,440000,1484,10,1351,8,Jieyang,445200,9,0,8,0,2020/3/30 9:40
Asia,China,Guangdong,440000,1484,10,1351,8,Chaozhou,445100,6,0,5,0,2020/3/30 9:40
Asia,China,Guangdong,440000,1484,10,1351,8,Dongguan,441900,100,0,99,1,2020/3/30 9:40
Asia,China,Guangdong,440000,1484,10,1351,8,Huizhou,441300,62,0,62,0,2020/3/30 9:40
Asia,China,Guangdong,440000,1484,10,1351,8,Shantou,440500,25,0,25,0,2020/3/30 9:40
Asia,China,Guangdong,440000,1484,10,1351,8,Jiangmen,440700,23,0,23,0,2020/3/30 9:40
Asia,China,Guangdong,440000,1484,10,1351,8,Yangjiang,441700,14,0,14,0,2020/3/30 9:40
Asia,China,Guangdong,440000,1484,10,1351,8,Maoming,440900,14,0,14,0,2020/3/30 9:40
Asia,China,Guangdong,440000,1484,10,1351,8,Qingyuan,441800,12,0,12,0,2020/3/30 9:40
Asia,China,Guangdong,440000,1484,10,1351,8,Shaoguan,440200,10,0,9,1,2020/3/30 9:40
Asia,China,Guangdong,440000,1484,10,1351,8,Shanwei,441500,5,0,5,0,2020/3/30 9:40
Asia,China,Guangdong,440000,1484,10,1351,8,Heyuan,441600,4,0,4,0,2020/3/30 9:40
Asia,China,Guangdong,440000,1484,10,1351,8,Area not defined,0,0,0,17,0,2020/3/30 9:40
Asia,China,China,951001,82447,0,75937,3311,,,,,,,2020/3/30 9:34
Asia,China,Zhejiang,330000,1255,3,1225,1,,0,37,3,9,0,2020/3/30 9:32
Asia,China,Zhejiang,330000,1255,3,1225,1,Jiaxing,330400,46,0,45,0,2020/3/30 9:32
Asia,China,Zhejiang,330000,1255,3,1225,1,Wenzhou,330300,504,0,503,1,2020/3/30 9:32
Asia,China,Zhejiang,330000,1255,3,1225,1,Hangzhou,330100,181,0,181,0,2020/3/30 9:32
Asia,China,Zhejiang,330000,1255,3,1225,1,Ningbo,330200,157,0,157,0,2020/3/30 9:32
Asia,China,Zhejiang,330000,1255,3,1225,1,Taizhou,331000,146,0,146,0,2020/3/30 9:32
Asia,China,Zhejiang,330000,1255,3,1225,1,Jinhua,330700,55,0,55,0,2020/3/30 9:32
Asia,China,Zhejiang,330000,1255,3,1225,1,Shaoxing,330600,42,0,42,0,2020/3/30 9:32
Asia,China,Zhejiang,330000,1255,3,1225,1,Shilifeng Prison,0,36,0,36,0,2020/3/30 9:32
Asia,China,Zhejiang,330000,1255,3,1225,1,Lishui,331100,17,0,17,0,2020/3/30 9:32
